id_video,c1_form,c1_composition,c1_command,c1_description,c2_form,c2_composition,c2_command,c2_description,c3_form,c3_composition,c3_command,c3_description,c4_form,c4_composition,c4_command,c4_description,c5_form,c5_composition,c5_command,c5_description,c6_form,c6_composition,c6_command,c6_description,c7_form,c7_composition,c7_command,c7_description,c8_form,c8_composition,c8_command,c8_description,gender,country_origin,ocuppation,native_language,second_language,english_proficiency,computer_proficiency,previous_ucp_exp,exp_bitrix24,exp_zoom,exp_skype,exp_livestorm,exp_microsoft_teams,exp_gotomeeting,exp_lucid_meetings,exp_adobe_connect,exp_google_meet,exp_join_me,exp_teamviewer_meeting,exp_discord,previous_hg_exp
P_033,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, repeatedly",Dynamic,1,Palm move down ,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,2,Palm move down + hand swipe right,"One hand, open palm facing down, moving downwards, once + one hand, open palm facing front arm extended to front, swiping rightwards, once",Dynamic,2,Hand swipe + back palm move up,"One hand, open palm facing front arm extended to front, swiping leftwards, once+ one hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Clap hands,"Two hands, open palms and facing each other, moving toward each other twice and clapping, twice",Dynamic,1,Clap hands,"Two hands, open palms and facing each other, moving toward each other twice and clapping, twice",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Clap hands,"Two hands, open palms and facing each other, moving toward each other twice and clapping, repeatedly",Male,Denmark,Student,Danish,,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,False,False,True,True,True
P_034,Dynamic,2,Palm move up + listen sign,"One hand, open palm facing up, moving upwards, repeatedly + one hand, curved hand near the ear, stationary",Dynamic,1,Fingers pinch,"One hand,thumb ifinger and index finger extendeds pinching together, slowly closing inward, once",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once",Dynamic,2,Listen sign + zip mouth to left,"One hand, curved hand near the ear, stationary + one hand, thumb finger and index finger pinching together, swiping over mouth leftwards, once",Static,1,Block view,"One hand, open palm facing outward, blocking view in front, moving forward, once",Dynamic,1,Unblock view,"One hand, arm extended, palm facing forward, moving back inward, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing forward, waving fingers up-down, repeatedly",Female,Denmark,Student,Danish,English,Advanced,Advanced User,4,False,True,True,False,True,False,False,False,False,False,False,False,False
P_035,Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Dynamic,1,Open lid,"One hand, open palm facing down, moving upwards, once ",Static,1,Cover eyes ,"One hand, palm facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"One hand, palms facing inward, covering the eyes, then moving outward, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Close lid,"Two hands, open palm facing outward, moving downwards, once",Male,Denmark,Student,Danish,,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_036,Dynamic,1,Clockwise rotate,"One hand, index finger extended frontward, rotating the index finger clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, index finger extended, rotating finger counterclockwise, repeatedly",Dynamic,1,Clap hands,"Two hands, open palms and facing each other, clapping once in front of the face, once",Dynamic,1,Clap hands,"Two hands, open palms and facing each other, clapping, once in front of the face, once",Dynamic,1,Close curtains,"Two hands, palms closed facing inward, one hand above the other, moving towards each other to the center, in front, once",Dynamic,1,Open curtains,"Two hands, palms closed facing outward on the center, moving away from each other, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing forward, waving left-right, repeatedly",Male,Denmark,Student,Danish,,Advanced,Software Developer,6,False,True,True,False,True,False,False,False,True,False,True,True,True
P_037,Static,1,Listen sign,"One hand, index extended positioned on the side of the head, pointing the ear, stationary",Dynamic,1,Palm move down ,"One hand, open palm facing down, moving downwards, once",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Dynamic,1,Hand release,"One hand, closed palm, facing outward, quickly opening fingers, once",Static,1,Cross hands,"Two hands, open palms facing body crossing in front, spreading sideways, once",Static,1,Thumbs up,"Two hands, thumbs extended upward, stationary",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,7,False,True,True,False,True,False,False,False,True,False,True,True,False
P_038,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob, rotating clockwise, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob, rotating counterclockwise, repeatedly",Dynamic,1,Hand pinch,"One hand, all fingers tapping together, closing frontwards, once",Dynamic,1,Hand pinch,"One hand, all fingers tapping together, closing frontward, once",Static,1,Block face,"One hand, palm facing inward, moving downwards in front face, once",Dynamic,1,Unblock face,"One hand, palm facing inward, moving upwards in front of the face",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand slash throat,"One hand, open palm, sliding horizontally across the throat, rightwards, once",Male,Denmark,Student,danish,,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_039,Dynamic,2,Listen sign + palm move up,"One hand, curved hand positioned on the side of the head, behind the ear, stationary + one hand, open palm facing up, moving upwards, repeatedly",Dynamic,1,Hand swipe down,"One hand, palm facing to side, swiping downwards, repeatedly", unknown,0, unknown, unknown,Dynamic,1,Snap fingers,"One hand, thumb finger and middle finger flicking together, produce a snapping sound, once",Unknown,0, unknown, unknown,Static,1,Hands frame shape ,"Two hands, index finger extendeds and thumbs extended, forming a rectangular shape in front of the face, stationary",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing forward, waving left-right, repeatedly",Male,Taiwan,Student,Taiwanese,English,Advanced,Software Developer,4,False,True,False,False,True,False,False,False,True,False,False,True,False
P_040,Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Hand slash throat,"One hand, open palm facing down, sliding horizontally across the throat rightwards, repeatedly",Dynamic,1,Hand slash throat,"One hand, open palm facing down, sliding horizontally across the throat rightwards, repeatedly",Dynamic,1,Hand grab,"One hand, open palm facing front, closing fist frontward, once",Dynamic,1,Open curtains,"Two hands, open palm facing each other, moving away from each other, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, swipping downwards in front, once",Male,Sweden,Student,Icelandic,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_041,Dynamic,1,Index point up,"One hand, index finger extended pointing up, repeadly",Dynamic,1,Index point down,"One hand, index finger extended, pointing down, moving downwards, repeatedly",Static,1,Silence sign ,"One hand, index finger extended placed over mouth, stationary",Static,1,Listen sign,"One hand, curved hand near the ear, stationary",Static,1,Cover eyes ,"Two hands, palm facing inward, covering the eyes, stationary",Static,1,Binoculars hands,"Two hands, fingers curled into circles, placed over the eyes, imitating binoculars, stationary",Static,1,Raised index,"One hand, index finger extended upward, stationary",Static,1,Namaste,"Two hands, open palms fingers pointing up, pressed together in front of the chest, stationary",Female,Denmark,Student,Danish,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_042,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once ",Dynamic,1,Palm move down,"Open palm facing down, moving downwards, once",Dynamic,1,Hand grab,"One hand, open palm facing down, closing fist inward, once",Dynamic,1,Hand release,"One hand, closed palm, facing outward, quickly opening fingers, once",Dynamic,1,Hand swipe left,"One hand, open palm facing to left, extended out to front, swiping leftwards, once",Dynamic,1,Hand swipe right,"One hand, open palm, extended outward, swiping rightwards, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Place phone on-hook,"One hand, fingers curled near the ear, moving downwards in front, once",Male,Canada,Student,French,English,Advanced,Software Developer,6,False,True,True,False,True,False,False,False,True,False,False,True,False
P_043,Dynamic,1,Clockwise rotate,"One hand, index finger extended, rotating finger clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, index finger extended, rotating finger counterclockwise, repeatedly", unknown,0, unknown, unknown, unknown,0, unknown, unknown,Static,1,Block view,"One hand, open palm facing outward, blocking view in front, moving forward, once",Dynamic,1,Unblock view,"One hand, arm extended, palm facing forward, moving back inward, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Unknown,0, unknown, unknown,Male,Denmark,Student,Danish,English,Advanced,Advanced User,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_044,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, repeatedly",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over nouth rightwards, once",Dynamic,2,Zip mouth to righft + index up,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once + one hand, index finger extended, pointing up, moving upwards, repeatedly",Dynamic,2,Point camera + block view,"One hand, index extended, point frontward + one hand, palm facing outward, moving forward, once",Dynamic,2,Point camera + thumbs up,"One hand, index extended, point frontward + one hand, thumb finger extended upward, stationary",Static,1,Pinch,"One hand, thumb finger and index finger extended slightly apart, stationary",Dynamic,1,Thumbs up + hand wave left-right,"Two hand, thumb finger extended upward, stationary + two hands, palm facing forward, waving left-right, repeatedly",Male,Denmark,Student,Danish,English,Native Speaker,Software Developer,5,False,True,True,False,True,False,False,False,False,False,False,True,False
P_045,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once ",Dynamic,1,Palm move down ,"One hand, open palm facing down, moving downwards, repeatedly",Static,1,Cover mouth,"One hand, open palm facing the face, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm fingers touching the mouth, moving outward away from the mouth, once",Static,1,Cover eyes ,"One hand, palm facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"One hand, palms facing inward, covering the eyes, then moving outward, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, palm facing forward, waving left-right, once",Male,Netherlands,Student,Dutch,,Advanced,Advanced User,6,False,True,True,False,True,False,False,False,True,False,True,True,False
P_046,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob, rotating clockwise, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob, rotating counterclockwise, repeatedly",Static,1,Timeout sign,"Two hands, palms open, one hand horizontally placed over the other in a vertical , forming a ""t"" shape, stationary",Dynamic,1,Undoing timeout sign,"Two hands, palms open, forming a ""t"" shape, then moving apart horizontally, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, moving outwards, stationary",Dynamic,1,Unblock view,"One hand, arm extended, palm facing forward, moving back inward, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, palm facing forward, waving left-right, repeatedly",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,False,False,True,False,False,False,True,False,False,True,True
P_047,Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Twist grabbing,"One hand, open palm, facing forward, raised upward to twist grabbing, once",Dynamic,1,Hand grab,"One hand, open palm facing front, closing fist inward, once",Dynamic,1,Hand release,"Two hands, open palm, facing forward, grabbing and releasing, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Cross hands,"Two hands, open palms facing body crossing in front, spreading sideways, once",Female,Poland,Student,Polish,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_048,Static,1,Listen sign,"One hand, curved hand positioned on the side of the head, behind the ear, stationary",Dynamic,2,Silence sign + palm move down,"Two hands, one hand, index finger extended pointing mouth, other hand, open palm facing down, moving downwards, once",Static,1,Blocking ears,"Two hands, index blocking ears, stationary",Dynamic,1,Unblocking ears,"Two hands, index unblocking ears, once",Static,1,Cover eyes ,"One hand, palm facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"One hand, palm facing inward, uncovering the eyes, moving upwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand slash throat,"One hand, open palm facing down, sliding horizontally across the throat rightwards, once",Male,USA,Student,English,Japanese,Native Speaker,Software Developer,6,False,True,True,False,True,False,False,False,True,False,False,True,True
P_049,Static,1,Listen sign,"One hand, curved hand positioned on the side of the head, behind the ear, stationary",Dynamic,2,Listen sign + palm move down,"One hand, curved hand near the ear, stationary + other hand, open palm facing down, moving downwards, once",Static,1,Silence sign ,"One hand, index finger extended placed over the mouth, stationary",Static,1,Listen sign,"One hand, curved hand near the ear, stationary",Static,1,Cross hands,"Two hands, open palms facing out crossing in front, stationary",Dynamic,1,Open curtains,"Two hands, open palms side to side facing front, spreading sideway, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Female,Denmark,Student,Danish,,Advanced,Regular User,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_050,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, repeatedly",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Zip mouth sideways,"Two hands, both hands thumbs finger and index fingers pinching together in front of the mouth, swiping to the sides, once",Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, repeatedly",Static,1,Cross hands,"Two hands, open palms facing out crossing in front, stationary",Dynamic,1,Open curtains,"Two hands, open palms side to side facing front, spreading sideway, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,False,False,False,False,True,False,False,True,True
P_051,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob, rotating clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob, rotating counterclockwise, repeatedly",Static,1,Cover mouth,"One hand, open palm facing the face, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm fingers touching the mouth, moving outward away from the mouth, once",Dynamic,1,Hand wave left-right,"One hand, open palm facing forward, waving left-right, repeatedly",Dynamic,1,Hand wave left-right,"One hand, open palm facing forward, waving left-right, repeatedly",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Place phone on-hook,"One hand, closed palm at the right side, moving downwards in front, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_052,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Static,1,Silence sign ,"One hand, index finger extended placed over the mouth, stationary",Static,1,Listen sign,"One hand, curved hand index and thumb fingers touching the ear, stationary",Static,1,Cover eyes ,"One hand, open palm facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"One hand, palm facing inward, uncovering the eyes, moving upwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,,Intermediate,Regular User,3,False,True,True,False,True,False,False,False,False,False,False,False,False
P_053,Static,1,Listen sign,"One hand, curved hand positioned on the side of the head, behind the ear, stationary",Dynamic,2,Listen sign + index point down,"One hand, index finger pointing the ear, stationary + one hand, index finger extended pointing down, moving downwards, repeatedly",Dynamic,2,Zip mouth to right + index point down,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once + one hand, tindex finger extended pointing down, moving downwards, repeatedly",Dynamic,1,Uncover mouth,"One hand, open palm fingers touching the mouth, moving outward away from the mouth, once",Dynamic,2,Hands frame shape + block view,"Two hands, index finger extended, forming a rectangular shape in front of the face, once + one hand, palm facing outward, moving forward, once",Dynamic,2,Frame with hands + thumb up,"Two hands, index finger extended, forming a rectangular shape in front of the face, once + one hand, thumbs extended upward, stationary",Static,1,Raised index,"One hand, index finger extended upward, stationary",Static,1,Open hands,"Two hands, open palms facing outward in front, spreaded sideways, stationary",Female,Denmark,Student,Danish,English,Intermediate,Regular User,1,False,True,False,False,False,False,False,False,False,False,False,False,False
P_054,Dynamic,1,Index point up,"One hand, index finger extended pointing up, stationary",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Static,1,Cover mouth,"One hand, open palm facing the face, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm fingers touching the mouth, moving outward away from the mouth, once",Dynamic,1,Close lid,"One hand, open hand, palm facing frontward, moving downwards to the left, once",Dynamic,1,Open lid,"One hand, open palm facing down, moving upwards, once ",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Open hands,"Two hands, open palms facing outward spreaded in front, moving towards each other to the center, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_055,Dynamic,2,Back palm move up + index point up,"One hand, open palm with back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once",Dynamic,1,Zip mouth to left,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once",Static,1,Cover eyes ,"One hand, open palm facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"One hand, palms facing inward, covering the eyes, then moving outward, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Slovakia,Student,Slovakian,Danish,Intermediate,Software Developer,5,False,True,True,False,True,False,False,False,False,False,True,True,False
P_056,Dynamic,1,Index point up,"One hand, index finger extended pointing up, repeadly",Dynamic,1,Index point down,"One hand, index finger extended, pointing down, moving downwards, repeatedly",Static,1,Silence sign ,"One hand, index finger extended placed over the mouth, stationary",Static,1,Silence sign ,"One hand, index finger extended placed over the mouth, stationary",Static,1,Hand swipe right,"One hand, open palm, extended outward, swiping rightwards, once",Dynamic,1,Hand swipe left,"One hand, open palm, extended outward, swiping leftwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Cross hands,"Two hands, open palms facing body crossing in front, spreading sideways, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,7,False,True,True,False,True,False,False,True,True,False,True,True,True
P_057,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob, rotating clockwise, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob, rotating counterclockwise, repeatedly",Dynamic,1,Hand pinch,"One hand, index and thumb fingers extended outward, fingers slowling tapping together, once",Dynamic,1,Hand unpinch,"One hand, index and thumb fingers pinched together, slowly open fingers",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Unblock view,"One hand, arm extended, palm facing forward, moving back inward closing palm, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand swipe left,"One hand, open palm pointing front facing left, swiping leftwards, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_058,Dynamic,2,Back palm move up + index point up,"One hand, open palm with back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Static,1,Block view,"One hand, arm extended, open palm facing outward, stationary",Static,1,Block view,"Two hands, arms extended, open palms facing outward, blocking view in front, stationary",Static,1,Block view,"Two hands, arms extended, open palms facing outward, blocking view in front, stationary",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Namaste,"Two hands, open palms pointing up, presseding together in front, stationary",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,True
P_059,Dynamic,1,Pinch slide up,"One hand, closed palm, thumb finger and index finger pinching together, slowly sliding upwards, once",Dynamic,1,Pinch slide down,"One hand, closed palm, thumb finger and index finger pinching together, slowly sliding downwards, once",Dynamic,1,Hand pinch,"One hand, all fingers extended outward, fingers quickly tapping together, once",Dynamic,1,Hand pinch,"One hand, all fingers extended outward, fingers quickly tapping together, repeatedly",Dynamic,1,Hand pinch,"One hand, all fingers extended outward, fingers quickly tapping together, once",Dynamic,1,Hand pinch,"One hand, all fingers extended outward, fingers quickly tapping together, repeatedly",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand grab,"One hand, open palm facing forward, closing fist inward, once",Male,Denmark,Student,Danish,,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_060,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Hand pinch,"One hand, all fingers extended outward, fingers quickly tapping together, once",Dynamic,1,Hand unpinch,"One hand, index and thumb fingers pinched together, slowly open fingers",Dynamic,1,Clap hands,"Two hands, raised hand open palms facing frontward, clapping in front, once",Dynamic,1,Clap hands,"Two hands, raised hand open palms facing frontward, clapping in front, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Clap hands,"Two hands, open palms facing frontward, clapping in front, once",Male,Denmark,Student,Danish,English ,Native Speaker,Advanced User,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_061,Static,2,Listen sign + index point up,"One hand, index finger extended, positioned on the side of the head, pointing the ear, stationary + one hand, index finger extended pointing up, moving upwards, once",Dynamic,2,Listen sign + index point down,"One hand, index finger pointing the ear, stationary + one hand, index finger extended pointing down, moving downwards, repeatedly",Static,1,Cover mouth,"One hand, open palm facing the face, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm fingers touching the mouth, moving outward away from the mouth, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing forward, waving left-right, repeatedly",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Non-Binary,Denmark,Student,Dansk,,Advanced,Software Developer,3,False,True,False,False,True,False,False,False,False,False,False,True,True
P_062,Dynamic,1,Index point up,"One hand, index finger extended pointing up, repeadly",Dynamic,1,Index point down,"One hand, index finger extended, pointing down, moving downwards, repeatedly",Dynamic,1,Hand swipe right,"One hand, open palm facing front, swiping rightwards, once",Dynamic,1,Hand swipe left,"One hand, open palm facing front, swiping leftwards, once",Dynamic,1,Open curtains,"Two hands, open palms crossed inf front, spreading sideway, once",Dynamic,1,Close curtains,"Two hands, open palms facing forward sideway, moving towards each other to the center, in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_063,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob, rotating clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob, rotating counterclockwise, repeatedly",Dynamic,1,Hand pinch,"One hand, palm facing front, all fingers quickly tapping together, hand going backwards, once",Dynamic,1,Open lid,"One hand, open palm facing down, swipping upwards, once ",Static,1,Hand swipe left,"One hand, open palm, extended outward, swiping rightwards, once",Dynamic,1,Hand swipe left,"One hand, open palm, extended outward, swiping leftwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Clap hands,"Two hands, open palms facing frontward, clapping in front, once",Female,Denmark,Student,Danish,,Intermediate,Regular User,3,False,True,True,False,True,False,False,False,False,False,False,False,False
P_064,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Hand pinch,"One hand, palm facing front, all fingers quickly tapping together, once",Dynamic,1,Hand unpinch,"One hand, all fingers pinched together, slowly opening outward, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Unblock view,"One hand, arm extended, open palm facing forward, turning hand moving back inward, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, swipping downwards in front, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_065,Static,1,Listen sign,"One hand, index extended positioned on the side of the head, pointing the ear, stationary",Dynamic,1,Palm move down,"Two hands, open palms facing down side by side, moving downwards, repeatedly",Static,1,Silence sign ,"One hand, index finger extended placed over the mouth, stationary",Dynamic,1,Hand release,"One hand, closed palm facing outward front of mouth, quickly opening fingers, once",Static,1,Cover eyes ,"Two hands, open palms facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"Two hands, closed palms facing outwards, covering the eyes, then opening fingers outwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Female,Poland,Student,Polish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_066,Dynamic,1,Listen sign clockwise rotate,"One hand, open palm spreads fingers, positioned on the side of the head near the ear, turning clockwise, repeatedly",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once",Dynamic,1,Hand pinch,"One hand, all fingers pinched together, slowly opening outward, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Open lid,"One hand, open palm facing down, moving upwards, once ",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand swipe left,"One hand, open palm pointing front facing left, swiping leftwards, once",Female,Denmark,Student,Danish,,Advanced,Regular User,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_067,Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Hand pinch,"One hand, palm partially open, all fingers tapping together, once",Dynamic,1,Hand pinch,"One hand, all fingers pinched together, slowly opening outward, once",Static,1,Block view,"One hand, open palm facing outward, moving frontwards, blocking view in front, once",Dynamic,1,Close lid,"One hand, open palm facing outward, swipping downwards in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Thumbs up,"Two hand, thumb finger extended upward, stationary",Male,Denmark,Student,Danish,English,Advanced,Software Developer,6,False,True,True,False,True,False,False,False,True,False,True,True,True
