id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_049,"The user briefly performs a gesture with the right hand where all fingers are straight and close together, the thumb points upward, and the palm faces outward",,,,,,,
p_050,"The user performs a gesture where the right hand has all fingers straight and close together, with the thumb making intermittent contact with the index finger, while the palm alternates between inward and upward orientations","The user performed a ""five-finger spread"" gesture with straight fingers and outward palm orientation, transitioned to a ""thumb bent with straight fingers"" gesture with close finger proximity, then briefly returned to a ""five-finger spread"" gesture with thumb-index contact, and finally repeated the ""thumb bent with straight fingers"" gesture","The user performed a ""pinching"" gesture with the left hand (thumb in contact with all bent fingers except the straight thumb) followed by a ""thumbs-up"" gesture with the right hand (bent thumb in contact with the bent index finger, while the middle, ring, and little fingers are straight), and then transitioned to a ""partial fist"" gesture with the right hand (bent thumb in contact with all bent fingers except the straight little finger)","The user briefly performs a gesture with the right hand where all fingers are straight and close together, the thumb points upward, and the palm faces inward, before returning to a neutral position","The user transitions from a ""thumb up"" gesture with straight fingers and outward palm orientation, to a ""straight fingers inward palm"" gesture, followed by a ""bent index and middle fingers with thumb contact"" gesture, and finally returns to a ""straight fingers inward palm"" gesture","The user transitions from a ""thumb bent with all other fingers straight and close together"" gesture to a ""thumb straight and contacting a bent index finger, with other fingers straight and apart,"" before returning to a resting position","The user transitions from a gesture with the thumb and index finger straight, middle, ring, and little fingers bent, with the thumb contacting the middle finger and the palm outward, to a gesture with all fingers straight, close together, the thumb contacting the index and middle fingers, and the palm inward","The user performs a left-hand gesture with all fingers straight, thumb pointing up, and fingers close together transitioning to apart, followed by a right-hand gesture with all fingers straight, thumb pointing up, and fingers transitioning from close together to apart"
p_051,"The user transitions through a sequence of gestures, starting with a straight hand with fingers close together and the thumb pointing left, then moving to a straight hand with fingers apart and the thumb pointing down, followed by a bent-finger pose with the thumb left and palm outward, transitioning to various combinations of bent and straight fingers with the thumb pointing up and palm outward, and ending with a straight hand with fingers apart, thumb pointing down, and palm facing downward","The user performs a sequence of gestures including a pinching motion with the thumb and index finger while other fingers are bent and apart, followed by a fully extended hand with all fingers straight and close together, then transitions back to the pinching motion with variations in thumb contact with other fingers, and finally ends with a bent index finger while other fingers remain straight","The user performed a ""thumbs-up"" gesture with the right hand (thumb bent, other fingers straight, palm inward, thumb pointing up) in frames 5, 7, 8, and 9, followed by a ""five"" gesture (all fingers straight, palm inward, thumb pointing up) in frames 11, 12, 13, and 14, with no gestures in the remaining frames","The user transitions through a sequence of gestures, including a ""thumbs-up"" gesture with the thumb pointing upward and fingers straight, a ""pinching"" gesture with the thumb contacting various fingers, a ""thumbs-up"" with the thumb bent and fingers straight, and finally a ""claw-like"" gesture with the thumb straight and all other fingers bent","The user performs a ""five-finger spread"" gesture with the right hand (Images 6–9), transitions to a ""thumb bent with straight fingers"" gesture (Image 13), alternates between ""straight fingers with thumb bent"" and ""bent index finger with thumb contact"" gestures (Images 18–21), and concludes with a ""five-finger spread"" gesture again (Image 22)","The user performed a sequence of gestures including an open hand with fingers spread apart, transitioning to an open hand with fingers close together, followed by a bent index finger gesture, a bent index and middle finger gesture, and finally returning to an open hand with fingers spread apart","The user transitions from a closed fist with the thumb in contact with the index finger (Image 3) to a partially open hand with the thumb and little finger straight (Image 4), then to a hand with the thumb bent and all other fingers straight (Image 5), and finally to a fully open hand with all fingers straight and close together (Images 6–17)","The user performed a sequence of gestures including a ""thumbs down"" with bent fingers, transitioning to a ""thumbs right"" with bent fingers, followed by a ""thumbs up"" with straight fingers, then a ""thumbs backward"" with bent fingers, and finally a ""thumbs left"" with bent fingers, interspersed with resting positions"
p_052,"The user performed a sequence of gestures involving a left-hand pose with a bent index finger and straight other fingers, transitioning to a right-hand pose with a bent middle finger and straight other fingers, followed by a right-hand pose with all fingers straight, then a left-hand pose with a bent middle and little finger, and finally alternating between left-hand poses with a bent index finger and straight other fingers, and a bent index, middle, and ring finger with thumb-index contact","The user performs a left-hand open palm gesture with fingers spread apart, transitions to a resting position, then performs a left-hand open palm gesture with fingers spread apart and palm inward, followed by a right-hand open palm gesture with fingers close together and palm outward, transitions to a right-hand open palm gesture with fingers close together and thumb touching the fingers, then transitions to a right-hand open palm gesture with fingers spread apart and palm inward, and finally performs a left-hand gesture with the index finger bent and other fingers straight","The user transitions from no gesture to a sequence where the right hand alternates between a ""thumb up with bent middle, ring, and little fingers"" pose and a ""thumb up with straight middle finger and bent ring and little fingers"" pose, with variations in finger proximity and thumb contact, before returning to no gesture","The user transitions through a sequence of gestures, starting with a left-hand ""OK"" gesture (thumb and index finger in contact, other fingers straight), followed by a left-hand fist, then a left-hand ""thumbs up"" gesture with bent fingers, a left-hand ""thumbs up"" gesture with straight thumb and bent fingers, and finally a left-hand ""thumbs up"" gesture with varying finger proximities and thumb-index contact","The user performed a left-hand ""OK"" gesture, transitioned to a right-hand ""fist,"" followed by a right-hand ""open palm,"" and then returned to a resting position","The user performs a left-hand ""OK"" gesture in Image 1, transitions to a left-hand ""thumbs up"" gesture in Image 6, switches to a right-hand ""thumbs up"" gesture in Image 8, and concludes with a left-hand ""three-finger claw"" gesture in Image 17","The user performs a sequence of gestures: a left-hand ""OK"" gesture with the thumb and index finger in contact, followed by a left-hand open palm with fingers spread apart, transitioning to a right-hand open palm with fingers close together, and ending with a right-hand bent index finger while the other fingers remain straight","The user performs a left-hand gesture with all fingers straight and close together, palm inward, and thumb pointing up, followed by a right-hand gesture with all fingers straight and close together, palm outward, and thumb pointing up, transitioning to a left-hand gesture with the thumb straight, index and middle fingers bent, and other fingers straight, palm facing right"
p_053,"The user performed a sequence of gestures: a ""thumbs up"" gesture with the right hand transitioning to a ""thumbs up"" gesture with the left hand, followed by a ""thumbs up"" gesture with the right hand again, and finally a ""thumbs up"" gesture with the left hand, interspersed with resting positions","The user performed a sequence of gestures including a left-hand ""thumb up"" with bent fingers except for the straight index finger, a right-hand ""thumb down"" with all fingers straight, a simultaneous gesture with both hands showing distinct flexion and thumb contact patterns, and a left-hand inward-facing gesture with bent thumb, ring, and little fingers, transitioning to a bent index finger while maintaining thumb contact with various fingers","The user performed a sequence of gestures, starting with an open left hand with all fingers extended and the palm facing outward, transitioning to a right hand gesture with the thumb and index finger touching while the middle, ring, and little fingers alternated between straight and bent positions, followed by a left hand gesture with bent middle, ring, and little fingers and thumb-index contact, and ending with a right hand gesture where the thumb and index finger touched while the middle, ring, and little fingers bent","The user performed a left-hand ""open palm with fingers straight and close together, thumb pointing upward"" gesture in frames 6-8, a right-hand ""open palm with fingers straight and thumb in contact with all fingers"" gesture in frame 15, and a left-hand ""thumb pointing left with index and middle fingers bent, and thumb in contact with all fingers"" gesture in frame 16","The user performed a sequence of gestures including a ""thumb and middle finger contact with bent middle, ring, and little fingers"" gesture, transitioning to a ""both hands with thumb and middle finger contact, bent middle, ring, and little fingers,"" followed by a ""right hand with bent thumb and straight other fingers,"" then a ""thumb and middle finger contact with bent middle, ring, and little fingers,"" transitioning to a ""thumb and middle finger contact with bent middle, ring, and little fingers and inward palm,"" and finally a ""left hand with bent fingers and straight thumb.""","The user performed a sequence of gestures including a ""thumb touching all fingers"" gesture with the left hand, a ""thumbs up"" gesture with both hands, a ""fist"" gesture with the left hand, a ""thumb touching bent fingers"" gesture with the right hand, a ""thumbs up"" gesture with both hands again, a ""thumb touching bent fingers"" gesture with the right hand, a ""thumbs up"" gesture with the right hand, a ""thumb touching bent index finger"" gesture with the right hand, and a ""fully open hand"" gesture with the right hand","The user performed a pinching gesture with the right hand, transitioned to a thumbs-up gesture with the left hand, followed by a pointing gesture with the left hand, and concluded with an open palm gesture with the right hand","The user performed a sequence of gestures involving both hands, starting with no gestures, transitioning to both hands with bent thumbs and straight fingers oriented outward, then alternating between left and right hands with bent thumbs and straight fingers, and finally ending with no gestures"
p_054,"The user transitions from no gesture to a sequence where the right hand forms a ""rock"" gesture (thumb bent, index and little fingers straight, middle and ring fingers bent) in Images 6-8, shifts to a ""thumbs-up"" gesture (thumb straight, index finger straight, other fingers bent) in Images 9 and 12, and then returns to no gesture","The user transitions from a ""thumb bent with straight index, middle, and little fingers, and a bent ring finger, with the thumb contacting the middle finger"" gesture to a ""thumb bent with all other fingers straight and close together"" gesture, then alternates between ""straight fingers with varying proximities and no thumb contact"" gestures for both hands, and finally performs a ""thumb straight with all fingers straight and apart, with thumb contacting the index finger"" gesture before returning to no gesture","The user performs a gesture with the right hand where the thumb is bent, the other fingers are straight and close together, the thumb points upward, and the palm faces inward, appearing intermittently in the sequence","The user performed a left-hand closed fist gesture with the thumb in contact with all fingers, followed by a right-hand gesture with the thumb bent and other fingers straight and close together, transitioning to a right-hand gesture with the thumb bent, index finger straight, and other fingers bent and apart","The user performed a left-hand thumbs-up gesture, transitioned to a right-hand thumbs-up gesture, followed by a right-hand open palm gesture, then a right-hand bent ring finger gesture, a right-hand fist gesture with thumb-index contact, and finally a right-hand bent fingers gesture with a straight thumb pointing downward",,"The user performed a left-hand gesture with the thumb bent and other fingers straight, followed by a right-hand gesture with the same configuration and outward palm orientation, transitioning into a right-hand gesture with all fingers straight and the thumb pointing upward, before returning to no gesture","The user performed a ""five-finger spread"" gesture with the right hand, transitioned to a ""thumb bent with straight fingers"" gesture on the right hand, then added a ""five-finger spread"" gesture with the left hand, followed by a ""thumb and index finger contact with bent fingers"" gesture on the right hand, and finally a ""thumb and index finger contact with straight fingers"" gesture on both hands"
p_055,"The user performs a sequence of gestures including a closed fist with thumb contacting all fingers, a fully extended hand with thumb contacting some fingers, a bent thumb with straight fingers, a bent thumb with a mix of bent and straight fingers, a straight thumb with bent fingers, and a straight thumb with a mix of bent and straight fingers","The user performed a sequence of gestures: a ""little finger straight while others bent"" pose with the right hand, transitioning to a ""fully bent fingers with thumb-index and thumb-middle contact"" pose, followed by a ""left hand thumb straight with other fingers bent and thumb contacting all fingers,"" then a ""right hand fully straight fingers with thumb contacting all fingers,"" transitioning to a ""right hand thumb and index bent with other fingers straight,"" a ""left hand fully bent fingers with thumb contacting little finger,"" and finally a ""right hand thumb straight with index bent and other fingers straight.""","The user performs a pinching gesture with the right hand in Image 3, transitions to a closed fist gesture with the right hand in Images 9-10, switches to a pinching gesture with the left hand in Image 11, transitions back to a pinching gesture with the right hand in Images 12-14, and finally performs another pinching gesture with the right hand in Image 17","The user performs a pinching gesture with the right hand (thumb in contact with bent index and middle fingers) in Image 5, a similar pinching gesture with the left hand in Image 10, a closed pinching gesture with the right hand (thumb in contact with all bent fingers) in Image 11, a variation with the little finger straight in Image 12, and an open pinching gesture with the right hand (thumb not in contact with any fingers) in Images 14 and 15","The user transitions from a bent-finger pose with the thumb and little finger straight (Image 6) to a fully straightened hand with fingers apart (Images 7-10), then to a bent-finger pose with all fingers except the thumb bent (Images 11-12), and finally to a fully straightened hand with the middle, ring, and little fingers close together (Image 13)","The user transitions from an open hand with fingers close together and the thumb pointing left (Image 1), to a brief absence of gesture (Images 2, 7-9), then performs an open hand with fingers apart and the thumb pointing upward (Images 3, 5-6), briefly bends all fingers except the thumb (Image 4), and finally returns to an open hand with fingers close together and the thumb pointing upward with the palm facing outward (Image 10)","The user performs a sequence of gestures starting with an open hand with all fingers straight and close together, transitioning to a gesture where the thumb bends while the other fingers remain straight and close, followed by a gesture where the little finger separates from the others while the hand remains open and fingers straight, and finally returning to the initial open hand pose with all fingers straight and close together","The user performed a sequence of gestures including a ""five-finger spread"" with the left hand, transitioning to a ""three-finger cluster"" with the left hand, followed by a ""five-finger spread"" with the left hand, a ""fist"" with the left hand, a ""five-finger spread"" with the left hand, a ""pinching gesture"" with the right hand, a ""bent-finger cluster"" with the left hand, and ending with a ""bent index finger"" gesture with the left hand"
p_056,"The user performs a left-hand gesture with all fingers bent except the little finger, which is straight, and the thumb in contact with the index, middle, and ring fingers (Image 3), followed by a right-hand gesture with the index finger straight and the other fingers bent, with the thumb contacting the middle and ring fingers (Images 4-5), then a left-hand gesture with the index finger straight and the other fingers bent, with the thumb contacting the middle and ring fingers (Image 7), and finally a right-hand gesture with the thumb bent and all other fingers straight, with the thumb contacting the middle and ring fingers (Image 9)","The user performed a sequence of gestures involving a ""pinching"" motion with the thumb and index finger while other fingers varied between straight and bent positions, with changes in palm orientation and finger proximity, followed by periods of no gesture","The user briefly forms a gesture with the right hand where the thumb is bent and then straightened, the index and middle fingers remain straight and apart, the ring and little fingers are bent, and the thumb makes contact with the middle, ring, and little fingers, with the palm oriented to the left, before returning to a resting position","The user performs a gesture with the right hand where the thumb is bent and in contact with the middle, ring, and little fingers while the index finger remains straight, followed by a gesture where the thumb and index finger are straight, and the thumb is non-contact while the ring and little fingers are bent and in contact with the thumb",,"The user performs a left-hand gesture with the thumb bent and other fingers straight, oriented inward, followed by a straightened left-hand gesture with fingers apart and thumb pointing upward, and later performs a right-hand gesture with all fingers straight and close together, oriented outward with the thumb pointing left","The user transitions from a right-hand gesture with all fingers straight, thumb pointing up, and fingers close together (except the little finger gradually moving apart) to a left-hand gesture with the thumb straight, other fingers bent, and thumb in contact with the index finger","The user performed a right-hand gesture with all fingers straight, the thumb in contact with all other fingers, and the palm oriented to the right, followed by a left-hand gesture with all fingers straight, fingers close together, no thumb contact, and the palm oriented to the left"
p_057,"The user performs a sequence of gestures involving both hands: starting with the left hand in a ""thumb and index finger straight, other fingers bent"" pose and the right hand fully extended, transitioning to both hands in a ""thumb and index finger bent, other fingers bent"" pose, followed by the left hand maintaining the bent pose while the right hand alternates between bent and straight configurations, and ending with both hands in a ""thumb and index finger bent, other fingers bent"" pose","The user initially performs a ""pinching"" gesture with both hands, transitions to a ""pinching"" gesture with the left hand only, briefly pauses with no gesture, resumes the left-hand ""pinching"" gesture, and concludes with a ""pinching"" gesture on both hands","The user transitions through a sequence of gestures: starting with both hands forming distinct poses with varying finger flexion and thumb contact, the left hand consistently maintains a pose with the thumb and index finger straight and in contact, while the right hand transitions from a similar pose to a fully bent configuration, before both hands return to a resting position","The user transitions from a right-hand ""OK"" gesture and a left-hand ""pointing"" gesture in Image 1, to a left-hand ""open palm"" gesture in Image 2, followed by a left-hand ""OK"" gesture in Image 3, and concludes with both hands forming ""OK"" gestures in Images 4, 5, and 6","The user transitions from a ""right hand open with all fingers straight and left hand with bent middle, ring, and little fingers"" gesture to a ""right hand with bent thumb and straight other fingers, and left hand maintaining the same bent middle, ring, and little fingers"" gesture, then to a ""right hand with all fingers bent except the little finger and left hand unchanged,"" and finally to a ""right hand with bent index, middle, and ring fingers and straight thumb and little finger, while the left hand remains unchanged.""","The user performs a sequence of gestures involving a pinching motion with the right hand while the left hand maintains a straight index finger and bent middle, ring, and little fingers, followed by a transition to both hands forming a pinching gesture, and concludes with a straightened right hand and a consistent left-hand pose","The user transitions through a sequence of gestures, starting with the left hand forming a closed fist with the thumb extended and the right hand fully open, followed by a brief pause, then the left hand maintaining a partially closed fist with the thumb in contact with some fingers, while the right hand alternates between a partially closed fist and a fully open hand, and finally both hands exhibit partially closed fists with varying thumb and finger proximities","The user transitions from a right-hand ""thumbs up"" gesture, to both hands forming distinct gestures with the right hand showing a ""five"" gesture and the left hand showing a ""three"" gesture, then to a right-hand ""OK"" gesture, followed by both hands forming a ""fist"" gesture, and finally returning to a right-hand ""five"" gesture"
p_058,"The user transitions from an open hand with all fingers straight and close together, thumb pointing upward, and palm facing outward, to bending the thumb while keeping the other fingers straight, with the palm orientation and thumb direction unchanged","The user performs a pinching gesture with the left hand (thumb in contact with bent index and middle fingers) in Image 3, transitions to an open right hand with all fingers straight and apart in Images 5-6, briefly bends the right index finger while keeping other fingers straight in Image 7, returns to an open right hand in Image 8, and finally transitions to a closed right hand with all fingers straight and close together pointing downward in Image 11","The user performs a gesture with the right hand where all fingers are straight, close together, and the thumb points upward with the palm facing outward, maintaining this pose consistently across the sequence","The user performs a gesture with the right hand where all fingers are straight and close together, the thumb points upward, the palm faces outward, and the hand remains stationary in this pose across the sequence","The user transitions from no gesture to a right-hand ""thumb bent with straight fingers pointing upward and palm outward,"" then to both hands performing this gesture, followed by alternating between left and right hands performing the same gesture, and finally ends with the right hand pointing downward with straight fingers and palm facing down","The user transitions from no gesture to a right-hand pose with a bent thumb and straight fingers pointing upward, followed by both hands in the same pose, then only the left hand with straight fingers, and finally a left-hand pose with a bent index, ring, and little fingers, before returning to no gesture","The user transitions from an open hand with all fingers straight and the thumb pointing upward to a gesture where the thumb is bent while the other fingers remain straight and close together, maintaining this pose until the hand returns to a resting position","The user performed a sequence of gestures: both hands with all fingers straight and palms outward, transitioning to the right hand with a bent thumb while other fingers remained straight, followed by the left hand with all fingers bent and thumb making contact with some fingers, and finally the right hand with all fingers straight and thumb making contact with all fingers"
p_059,"The user transitions through a thumbs-up gesture (Image 4), a closed fist with thumb-index contact (Images 7-10), a gesture with a straight thumb and index finger while other fingers are bent (Images 11-13), a similar gesture with a bent thumb (Images 14-15), and returns to a closed fist with thumb-index contact (Image 16)","The user transitions between a fully bent hand gesture, a gesture with the thumb straight and index finger straight while other fingers are bent, and a gesture with all fingers bent while the thumb makes contact with the index finger, repeating these gestures in sequence",The user transitions from an open hand with all fingers straight and the thumb bent upward (Image 4-5) to a closed fist with all fingers bent and in contact with the thumb (Image 6-7),"The user transitions from a ""thumb bent with all other fingers straight"" gesture, to a ""fully bent hand with thumb contacting some fingers,"" then alternates between ""thumb bent with some fingers straight or bent"" gestures, and finally returns to a ""fully bent hand with thumb contacting some fingers"" gesture before resting","The user transitions from an open hand with the thumb bent and fingers straight, to a pose where the thumb contacts the bent ring and little fingers while the index finger remains straight, and finally to a pose where the thumb contacts the bent middle and ring fingers with the little finger also bent, before returning to no gesture","The user transitions from no gesture to forming a ""thumbs-up"" gesture with the thumb bent and pointing upward while the other fingers are straight and close together, then shifts to a gesture where the thumb interacts with different fingers in sequence, including contact with the index, ring, and middle fingers, before returning to no gesture","The user performed a ""thumbs-up"" gesture with the right hand (Images 8–19), followed by a ""thumb touching index finger with all fingers straight"" gesture (Images 21–22)","The user performs a ""thumbs-up"" gesture with the right hand in Images 8 and 9, transitions to a fully bent hand pose in Image 11, and returns to a ""thumbs-up"" gesture in Image 12, with no gestures performed in the other frames"
p_060,"The user performed a sequence of gestures including a closed fist with the thumb pointing up, transitioning to a ""thumb touching index and middle fingers"" gesture with the palm outward, followed by a ""thumb touching all fingers"" gesture with fingers straight and close together, and ending with a closed fist gesture","The user performed a pinching gesture with the left hand (thumb and index finger in contact, other fingers straight) in Image 1, a fist gesture with the right hand (all fingers bent and in contact with the thumb) in Image 4, a pointing gesture with the left hand (all fingers straight, thumb pointing upward, and palm outward) from Images 6 to 11, a flat hand gesture with the left hand (fingers straight and spread apart, thumb pointing backward, and palm facing down) in Image 15, and a closed hand gesture with the left hand (fingers straight, close together, and in contact with the thumb, palm inward) from Images 18 to 20","The user performs a sequence of gestures: a ""pinching"" gesture with the left hand (thumb and index finger in contact, other fingers straight), followed by an open hand gesture with all fingers straight and apart, transitions to a closed fist gesture with all fingers bent and in contact with the thumb, then a mirrored closed fist gesture with both hands, and finally a ""pointing"" gesture with the left hand (index finger straight, middle finger bent, and thumb in contact with the index)","The user performed a sequence of gestures: a pinching motion with the thumb contacting all fingers while the index and little fingers were straight (Image 4), followed by a fully open hand with fingers spread apart and the thumb pointing in various directions (Images 7, 8, 10), and finally transitioned to a slightly modified open hand with the middle and ring fingers close together (Image 11)","The user performed a sequence of gestures including a left-hand ""OK"" gesture, a simultaneous ""OK"" gesture with both hands, a left-hand ""claw"" gesture, a right-hand ""fist"" gesture, a right-hand ""thumbs up"" gesture, a left-hand ""open palm"" gesture, a left-hand ""OK"" gesture, a left-hand ""peace"" gesture, and a left-hand ""spread fingers"" gesture, interspersed with moments of no gesture","The user performed a sequence of gestures, starting with a left-hand ""OK"" gesture, transitioning to both hands open with fingers straight, then to a left-hand ""OK"" gesture again, followed by a left-hand ""three-finger"" gesture, and ending with a right-hand ""fist with thumb contact.""","The user performs a sequence of gestures: first, a left-hand gesture with all fingers straight except the bent little finger and thumb contacting all fingers; then transitions to a left-hand gesture with the index finger bent and thumb contacting only the middle, ring, and little fingers; followed by a left-hand gesture with all fingers bent except the thumb, which is straight and non-contacting; next, a right-hand gesture with all fingers bent except the straight thumb, which contacts all fingers; and finally, a left-hand gesture with the index and middle fingers bent, the ring and little fingers straight, and the thumb contacting only the index finger","The user performs a sequence of gestures: a ""thumbs-up"" with the right hand while the left hand forms a bent-finger pose with thumb contact (Images 1-3), transitions to a ""thumbs-up"" with the right hand only (Image 4), then switches to a ""thumbs-up"" with the left hand (Images 7-9, 11, 13, 15)"
p_061,"The user performs a gesture with the right hand where the thumb and index finger are straight and in contact, while the other fingers are bent and apart, followed by a gesture where the thumb is straight and pointing upward, in contact with all bent fingers, with the palm oriented inward","The user transitions from no gesture to a closed fist with the thumb in contact with the index and middle fingers, then to an open hand with all fingers straight and close together, and finally to a hand pose with the ring finger bent while the other fingers remain straight","The user performs a gesture with the right hand where all fingers are straight, close together, and the thumb points upward with the palm oriented inward, maintaining this pose consistently before returning to a resting position","The user performs a sequence of gestures: a ""closed fingers together"" pose with the right hand, followed by a ""spread fingers apart"" pose with the right hand, then a ""closed fingers together with thumb contacting the little finger"" pose with the right hand, alternating with a ""closed fingers together"" pose with the left hand, and finally a ""closed fingers together with the little finger apart"" pose with the right hand","The user performed a sequence of gestures: a ""rock"" gesture with the right hand (bent ring and little fingers, straight others, thumb contacting the little finger) transitioning to an open hand with all fingers straight and close together, followed by a left-hand closed fist with all fingers bent and thumb contacting all fingers, then a ""thumbs-up"" gesture with the right hand (straight fingers, thumb contacting index and middle fingers, palm outward), and finally an open hand with all fingers straight and close together, palm facing downward","The user performed a sequence of gestures including a pinching motion with the thumb and bent fingers, an open hand with straight fingers, a closed hand with the thumb bent and fingers straight, a gesture with the thumb straight and some fingers bent, and a downward-facing open hand with close finger proximity","The user transitions through a sequence of gestures, starting with a pinching motion involving the thumb and index finger, followed by a pinching motion involving the thumb and middle finger, then a pinching motion involving the thumb and ring finger, and finally a fully bent hand gesture before returning to a resting position","The user transitions through a sequence of gestures, starting with an open hand with straight fingers and close proximity between some fingers, then bending the thumb while maintaining straight fingers, followed by a fully open hand with all fingers straight and close proximity, transitioning to a bent little finger, and finally bending all fingers except the thumb, which makes contact with the index finger, before returning to no gesture"
p_062,"The user performed a gesture with the right hand where the thumb was straight and in contact with bent middle, ring, and little fingers, followed by a gesture where the thumb and index finger were straight and apart, with the thumb contacting the middle and ring fingers, and finally transitioned to a gesture with all fingers bent except the thumb, which was straight and pointing downward","The user performs a pinching gesture with the thumb and index finger while other fingers are bent (Image 5), transitions to a gesture with the thumb and index finger straight and in contact while other fingers are bent (Image 12), then changes to a gesture where the thumb is bent and in contact with all fingers (Image 16)","The user performed a sequence of gestures: first, a ""right hand with all fingers straight, index and middle fingers close, and thumb pointing left"" gesture; then transitioned to a ""right hand with all fingers straight, index and middle fingers apart, and thumb pointing upward""; followed by a ""right hand with all fingers straight, thumb in contact with index, ring, and little fingers, and thumb pointing upward""; and finally, a ""right hand with all fingers straight except a bent thumb, and thumb pointing upward.""","The user performs a gesture with the right hand where all fingers are straight, the thumb is directed upward, and the palm is outward, with the thumb briefly contacting the middle finger (Image 3 and Image 8), followed by a gesture where the thumb is bent, the other fingers remain straight, and the palm is outward (Image 12 and Image 13)","The user performed a sequence of gestures including a left-hand ""five"" gesture transitioning to a ""thumbs up,"" followed by a right-hand ""thumbs up,"" a left-hand ""thumbs up,"" a left-hand ""OK"" gesture, a right-hand ""OK"" gesture, a left-hand ""fist,"" a right-hand ""fist,"" and a left-hand ""five"" gesture, with no gestures in the initial and final frames","The user performs a sequence of gestures: initially, both hands form a ""thumb-index contact with straight fingers"" gesture, transitioning to a ""left hand thumb-index contact with straight fingers"" gesture, followed by a ""right hand thumb-index contact with straight fingers"" gesture, then both hands form a ""straight fingers with no thumb contact"" gesture, and finally, the right hand transitions to a ""bent thumb with straight fingers"" gesture","The user performs a gesture with the right hand where all fingers are straight, the thumb points upward, and the palm faces outward, with the thumb contacting the ring finger (Image 3), transitions to a similar gesture with the thumb contacting the index and little fingers instead (Image 6), and finally performs a gesture with the thumb straight, other fingers bent, and the thumb contacting all bent fingers (Image 9)","The user performs a gesture with all fingers straight and the thumb in contact with each finger, followed by a gesture with all fingers straight and no thumb contact, transitions to a gesture with the thumb bent and other fingers straight, then a gesture with the thumb straight, index and middle fingers bent, and thumb in contact with all fingers, and finally a gesture with the little finger bent and other fingers straight"
p_063,"The user performed a sequence of gestures including a thumbs-up gesture with bent fingers, a bent thumb with straight index and bent other fingers, a straight thumb with bent fingers, and a straight thumb with bent fingers making contact with the index and middle fingers, interspersed with frames of no gesture","The user transitions through a sequence of gestures, starting with a ""thumbs up"" gesture, followed by a progression of bent fingers with increasing thumb-to-finger contacts, alternating between bent and straight thumb positions, and ending with a ""thumbs up"" gesture with inward palm orientation before returning to no gesture","The user transitions from an open hand with all fingers straight and close together (Image 2) to a gesture where the thumb is straight and in contact with all bent fingers (Images 4-5), followed by a gesture where all fingers, including the thumb, are bent and in contact (Images 6-7)","The user alternates between a hand gesture with all fingers straight and close together, and a similar gesture where the little finger is slightly apart from the ring finger, with the palm consistently oriented outward and the thumb pointing upward","The user briefly performs a gesture with the left hand where the thumb is bent, the other fingers are straight and close together, the thumb points upward, and the palm orientation transitions from inward to outward, before returning to a neutral position","The user alternates between a right-hand gesture with all fingers straight and close together, palm outward, and thumb pointing up (Images 2-3, 6), a left-hand gesture with all fingers straight and close together, palm inward, and thumb pointing up (Images 4-5, 7), a right-hand gesture with all fingers straight and close together, palm outward, and thumb pointing left (Images 14-19), transitions to a right-hand gesture with a bent thumb and straight fingers, palm outward, and thumb pointing left or up (Images 20-21), and performs no gestures in the remaining frames","The user transitions from an open hand with the thumb bent and fingers straight, initially spaced apart, to a consistent pose where all fingers are straight, close together, and the thumb remains bent, with the palm oriented outward and thumb pointing upward, before returning to a resting position","The user transitions from a left-hand ""OK"" gesture to a right-hand ""OK"" gesture, then performs a right-hand open palm with fingers close together, followed by a right-hand open palm with fingers slightly spread, and alternates between left and right open palms with fingers close together"
p_064,"The user transitions from a right-hand gesture with all fingers straight, close together, and the thumb pointing upward with an inward palm orientation, to a left-hand gesture with all fingers bent, close together, and in contact with the thumb, with the thumb pointing upward and the palm oriented outward","The user briefly performed a gesture with the right hand where the thumb was bent, the other fingers were straight and close together, the thumb pointed upward, and the palm faced outward, before returning to no gesture","The user briefly performs a gesture with the right hand where all fingers are straight, the thumb points upward, the palm faces outward, and the thumb makes contact with the middle, ring, and little fingers, before returning to a resting position","The user transitions from no gesture to a ""pinching"" gesture with the thumb in contact with the bent index and middle fingers while the other fingers are straight, followed by an open hand with all fingers straight and close together, before returning to no gesture","The user transitions from a left-hand gesture with all fingers straight and the thumb pointing upward, palm inward, to a right-hand gesture with the thumb bent, all other fingers straight and close together, thumb pointing upward, and palm outward, maintaining this pose consistently before returning to a resting position","The user transitions from no gesture to extending the right hand with the thumb bent and fingers straight, palm outward, followed by straightening the thumb and rotating the palm inward, and then returns to no gesture","The user transitions from no gesture to a ""thumb bent with index finger straight and other fingers bent, palm outward, thumb pointing up"" gesture, with fingers initially apart and then the ring and little fingers moving closer together, before returning to no gesture",
